,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Name,ICAO code,Source state,Destination state
45044,VA,5360,ATL,3682,MIA,3576,Y,0.0,757,Boeing 757,\N,GA,FL
45045,VS,5347,ATL,3682,MIA,3576,Y,0.0,757,Boeing 757,\N,GA,FL
45046,AZ,596,ATL,3682,MIA,3576,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,FL
45047,DL,2009,ATL,3682,MIA,3576,,0.0,M88,McDonnell Douglas MD-88,MD88,GA,FL
45048,VA,5360,ATL,3682,MIA,3576,Y,0.0,M88,McDonnell Douglas MD-88,MD88,GA,FL
45049,AF,137,ATL,3682,MIA,3576,Y,0.0,M90,McDonnell Douglas MD-90,MD90,GA,FL
45050,AM,321,ATL,3682,MIA,3576,Y,0.0,M90,McDonnell Douglas MD-90,MD90,GA,FL
45051,AZ,596,ATL,3682,MIA,3576,Y,0.0,M90,McDonnell Douglas MD-90,MD90,GA,FL
45052,DL,2009,ATL,3682,MIA,3576,,0.0,M90,McDonnell Douglas MD-90,MD90,GA,FL
45053,VA,5360,ATL,3682,MIA,3576,Y,0.0,M90,McDonnell Douglas MD-90,MD90,GA,FL
45054,AA,24,MEM,3473,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,TN,FL
45055,US,5265,MEM,3473,MIA,3576,,0.0,ER4,Embraer RJ145,E145,TN,FL
45056,AA,24,MSY,3861,MIA,3576,,0.0,738,Boeing 737-800,B738,LA,FL
45057,BA,1355,MSY,3861,MIA,3576,Y,0.0,738,Boeing 737-800,B738,LA,FL
45058,IB,2822,MSY,3861,MIA,3576,Y,0.0,738,Boeing 737-800,B738,LA,FL
45059,US,5265,MSY,3861,MIA,3576,Y,0.0,738,Boeing 737-800,B738,LA,FL
45060,WS,5416,MSY,3861,MIA,3576,Y,0.0,738,Boeing 737-800,B738,LA,FL
45061,AA,24,BDL,3825,MIA,3576,,0.0,738,Boeing 737-800,B738,CT,FL
45062,US,5265,BDL,3825,MIA,3576,,0.0,738,Boeing 737-800,B738,CT,FL
45063,AA,24,BHM,3811,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,AL,FL
45064,US,5265,BHM,3811,MIA,3576,,0.0,ER4,Embraer RJ145,E145,AL,FL
45065,AA,24,BNA,3690,MIA,3576,,0.0,738,Boeing 737-800,B738,TN,FL
45066,US,5265,BNA,3690,MIA,3576,,0.0,738,Boeing 737-800,B738,TN,FL
45067,US,5265,BNA,3690,MIA,3576,,0.0,ER4,Embraer RJ145,E145,TN,FL
45068,AA,24,BOS,3448,MIA,3576,,0.0,738,Boeing 737-800,B738,MA,FL
45069,US,5265,BOS,3448,MIA,3576,,0.0,738,Boeing 737-800,B738,MA,FL
45070,AA,24,BOS,3448,MIA,3576,,0.0,757,Boeing 757,\N,MA,FL
45071,US,5265,BOS,3448,MIA,3576,,0.0,757,Boeing 757,\N,MA,FL
45072,AA,24,CHS,3806,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,SC,FL
45073,US,5265,CHS,3806,MIA,3576,,0.0,ER4,Embraer RJ145,E145,SC,FL
45074,AA,24,CLE,3486,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,OH,FL
45075,US,5265,CLE,3486,MIA,3576,,0.0,ER4,Embraer RJ145,E145,OH,FL
45076,AA,24,CLT,3876,MIA,3576,,0.0,319,Airbus A319,A319,NC,FL
45077,US,5265,CLT,3876,MIA,3576,,0.0,319,Airbus A319,A319,NC,FL
45078,AA,24,CLT,3876,MIA,3576,,0.0,320,Airbus A320,A320,NC,FL
45079,US,5265,CLT,3876,MIA,3576,,0.0,320,Airbus A320,A320,NC,FL
45080,AA,24,CLT,3876,MIA,3576,,0.0,737,Boeing 737,\N,NC,FL
45081,US,5265,CLT,3876,MIA,3576,,0.0,734,Boeing 737-400,B734,NC,FL
45082,AA,24,CLT,3876,MIA,3576,,0.0,321,Airbus A321,A321,NC,FL
45083,US,5265,CLT,3876,MIA,3576,,0.0,321,Airbus A321,A321,NC,FL
45084,AA,24,CMH,3759,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,OH,FL
45085,US,5265,CMH,3759,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,OH,FL
45086,AA,24,CVG,3488,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,OH,FL
45087,US,5265,CVG,3488,MIA,3576,,0.0,ER4,Embraer RJ145,E145,OH,FL
45088,AA,24,DCA,3520,MIA,3576,,0.0,738,Boeing 737-800,B738,DC,FL
45089,US,5265,DCA,3520,MIA,3576,,0.0,738,Boeing 737-800,B738,DC,FL
45090,AA,24,DFW,3670,MIA,3576,,0.0,763,Boeing 767-300,B763,TX,FL
45091,US,5265,DFW,3670,MIA,3576,,0.0,763,Boeing 767-300,B763,TX,FL
45092,AA,24,DFW,3670,MIA,3576,,0.0,738,Boeing 737-800,B738,TX,FL
45093,US,5265,DFW,3670,MIA,3576,,0.0,738,Boeing 737-800,B738,TX,FL
45094,AA,24,DFW,3670,MIA,3576,,0.0,757,Boeing 757,\N,TX,FL
45095,US,5265,DFW,3670,MIA,3576,,0.0,757,Boeing 757,\N,TX,FL
45096,DL,2009,DTW,3645,MIA,3576,,0.0,320,Airbus A320,A320,MI,FL
45097,AA,24,DTW,3645,MIA,3576,,0.0,738,Boeing 737-800,B738,MI,FL
45098,US,5265,DTW,3645,MIA,3576,,0.0,738,Boeing 737-800,B738,MI,FL
45099,DL,2009,DTW,3645,MIA,3576,,0.0,M88,McDonnell Douglas MD-88,MD88,MI,FL
45100,AA,24,GNV,3472,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,FL,FL
45101,US,5265,GNV,3472,MIA,3576,,0.0,ER4,Embraer RJ145,E145,FL,FL
45102,AA,24,GSO,4008,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,NC,FL
45103,US,5265,GSO,4008,MIA,3576,,0.0,ER4,Embraer RJ145,E145,NC,FL
45104,AA,24,IND,3585,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,IN,FL
45105,US,5265,IND,3585,MIA,3576,,0.0,ER4,Embraer RJ145,E145,IN,FL
45106,AA,24,JAX,3712,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,FL,FL
45107,US,5265,JAX,3712,MIA,3576,,0.0,ER4,Embraer RJ145,E145,FL,FL
45108,AA,24,JAX,3712,MIA,3576,Y,0.0,ERD,Embraer RJ140,E135,FL,FL
45109,US,5265,JAX,3712,MIA,3576,,0.0,ERD,Embraer RJ140,E135,FL,FL
45110,AA,24,LAX,3484,MIA,3576,,0.0,777,Boeing 777,\N,CA,FL
45111,AS,439,LAX,3484,MIA,3576,Y,0.0,777,Boeing 777,\N,CA,FL
45112,US,5265,LAX,3484,MIA,3576,,0.0,777,Boeing 777,\N,CA,FL
45113,AA,24,LAX,3484,MIA,3576,,0.0,763,Boeing 767-300,B763,CA,FL
45114,AS,439,LAX,3484,MIA,3576,Y,0.0,763,Boeing 767-300,B763,CA,FL
45115,US,5265,LAX,3484,MIA,3576,,0.0,763,Boeing 767-300,B763,CA,FL
45116,AA,24,LAX,3484,MIA,3576,,0.0,738,Boeing 737-800,B738,CA,FL
45117,AS,439,LAX,3484,MIA,3576,Y,0.0,738,Boeing 737-800,B738,CA,FL
45118,DL,2009,LAX,3484,MIA,3576,,0.0,738,Boeing 737-800,B738,CA,FL
45119,US,5265,LAX,3484,MIA,3576,,0.0,738,Boeing 737-800,B738,CA,FL
45120,AA,24,LAX,3484,MIA,3576,,0.0,757,Boeing 757,\N,CA,FL
45121,AS,439,LAX,3484,MIA,3576,Y,0.0,757,Boeing 757,\N,CA,FL
45122,US,5265,LAX,3484,MIA,3576,,0.0,757,Boeing 757,\N,CA,FL
45123,DL,2009,LGA,3697,MIA,3576,,0.0,320,Airbus A320,A320,NY,FL
45124,AA,24,LGA,3697,MIA,3576,,0.0,738,Boeing 737-800,B738,NY,FL
45125,DL,2009,LGA,3697,MIA,3576,,0.0,738,Boeing 737-800,B738,NY,FL
45126,US,5265,LGA,3697,MIA,3576,,0.0,738,Boeing 737-800,B738,NY,FL
45127,DL,2009,LGA,3697,MIA,3576,,0.0,M88,McDonnell Douglas MD-88,MD88,NY,FL
45128,AA,24,ORD,3830,MIA,3576,,0.0,763,Boeing 767-300,B763,IL,FL
45129,US,5265,ORD,3830,MIA,3576,,0.0,763,Boeing 767-300,B763,IL,FL
45130,AA,24,ORD,3830,MIA,3576,,0.0,738,Boeing 737-800,B738,IL,FL
45131,US,5265,ORD,3830,MIA,3576,,0.0,738,Boeing 737-800,B738,IL,FL
45132,UA,5209,ORD,3830,MIA,3576,Y,0.0,CR7,Canadair Regional Jet 700,CRJ7,IL,FL
45133,AA,24,PHL,3752,MIA,3576,,0.0,320,Airbus A320,A320,PA,FL
45134,US,5265,PHL,3752,MIA,3576,,0.0,320,Airbus A320,A320,PA,FL
45135,AA,24,PHL,3752,MIA,3576,,0.0,321,Airbus A321,A321,PA,FL
45136,US,5265,PHL,3752,MIA,3576,,0.0,321,Airbus A321,A321,PA,FL
45137,AA,24,PHL,3752,MIA,3576,,0.0,738,Boeing 737-800,B738,PA,FL
45138,US,5265,PHL,3752,MIA,3576,,0.0,738,Boeing 737-800,B738,PA,FL
45139,US,5265,PHL,3752,MIA,3576,,0.0,752,Boeing 757-200,B752,PA,FL
45140,AA,24,PHL,3752,MIA,3576,,0.0,757,Boeing 757,\N,PA,FL
45141,AA,24,PHX,3462,MIA,3576,,0.0,738,Boeing 737-800,B738,AZ,FL
45142,US,5265,PHX,3462,MIA,3576,,0.0,738,Boeing 737-800,B738,AZ,FL
45143,AA,24,PIT,3570,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,PA,FL
45144,US,5265,PIT,3570,MIA,3576,,0.0,ER4,Embraer RJ145,E145,PA,FL
45145,AA,24,PNS,3564,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,FL,FL
45146,US,5265,PNS,3564,MIA,3576,,0.0,ER4,Embraer RJ145,E145,FL,FL
45147,AA,24,RDU,3626,MIA,3576,,0.0,738,Boeing 737-800,B738,NC,FL
45148,US,5265,RDU,3626,MIA,3576,,0.0,738,Boeing 737-800,B738,NC,FL
45149,AA,24,RIC,3608,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,VA,FL
45150,US,5265,RIC,3608,MIA,3576,,0.0,ER4,Embraer RJ145,E145,VA,FL
45151,AA,24,SAN,3731,MIA,3576,,0.0,738,Boeing 737-800,B738,CA,FL
45152,US,5265,SAN,3731,MIA,3576,,0.0,738,Boeing 737-800,B738,CA,FL
45153,AA,24,SDF,4014,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,KY,FL
45154,US,5265,SDF,4014,MIA,3576,,0.0,ER4,Embraer RJ145,E145,KY,FL
45155,AA,24,STL,3678,MIA,3576,,0.0,738,Boeing 737-800,B738,MO,FL
45156,US,5265,STL,3678,MIA,3576,,0.0,738,Boeing 737-800,B738,MO,FL
45157,AA,24,TLH,3698,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,FL,FL
45158,US,5265,TLH,3698,MIA,3576,,0.0,ER4,Embraer RJ145,E145,FL,FL
45159,AA,24,TLH,3698,MIA,3576,Y,0.0,ERD,Embraer RJ140,E135,FL,FL
45160,US,5265,TLH,3698,MIA,3576,,0.0,ERD,Embraer RJ140,E135,FL,FL
45168,UA,5209,DEN,3751,MIA,3576,,0.0,319,Airbus A319,A319,CO,FL
45169,AA,24,DEN,3751,MIA,3576,,0.0,738,Boeing 737-800,B738,CO,FL
45170,US,5265,DEN,3751,MIA,3576,,0.0,738,Boeing 737-800,B738,CO,FL
45171,UA,5209,EWR,3494,MIA,3576,,0.0,320,Airbus A320,A320,NJ,FL
45172,UA,5209,EWR,3494,MIA,3576,,0.0,73G,Boeing 737-700,B737,NJ,FL
45173,AA,24,EWR,3494,MIA,3576,,0.0,738,Boeing 737-800,B738,NJ,FL
45174,UA,5209,EWR,3494,MIA,3576,,0.0,738,Boeing 737-800,B738,NJ,FL
45175,US,5265,EWR,3494,MIA,3576,,0.0,738,Boeing 737-800,B738,NJ,FL
45176,UA,5209,EWR,3494,MIA,3576,,0.0,739,Boeing 737-900,B739,NJ,FL
45177,AA,24,EWR,3494,MIA,3576,,0.0,757,Boeing 757,\N,NJ,FL
45178,US,5265,EWR,3494,MIA,3576,,0.0,757,Boeing 757,\N,NJ,FL
45179,UA,5209,IAD,3714,MIA,3576,,0.0,319,Airbus A319,A319,DC,FL
45180,AA,24,IAD,3714,MIA,3576,,0.0,738,Boeing 737-800,B738,DC,FL
45181,US,5265,IAD,3714,MIA,3576,,0.0,738,Boeing 737-800,B738,DC,FL
45182,DL,2009,MSP,3858,MIA,3576,,0.0,320,Airbus A320,A320,MN,FL
45183,AA,24,MSP,3858,MIA,3576,,0.0,738,Boeing 737-800,B738,MN,FL
45184,US,5265,MSP,3858,MIA,3576,,0.0,738,Boeing 737-800,B738,MN,FL
45185,DL,2009,MSP,3858,MIA,3576,,0.0,M90,McDonnell Douglas MD-90,MD90,MN,FL
45186,AA,24,SFO,3469,MIA,3576,,0.0,763,Boeing 767-300,B763,CA,FL
45187,AS,439,SFO,3469,MIA,3576,Y,0.0,763,Boeing 767-300,B763,CA,FL
45188,US,5265,SFO,3469,MIA,3576,,0.0,763,Boeing 767-300,B763,CA,FL
45189,AA,24,SFO,3469,MIA,3576,,0.0,738,Boeing 737-800,B738,CA,FL
45190,AS,439,SFO,3469,MIA,3576,Y,0.0,738,Boeing 737-800,B738,CA,FL
45191,US,5265,SFO,3469,MIA,3576,,0.0,738,Boeing 737-800,B738,CA,FL
45192,AA,24,SFO,3469,MIA,3576,,0.0,757,Boeing 757,\N,CA,FL
45193,AS,439,SFO,3469,MIA,3576,Y,0.0,757,Boeing 757,\N,CA,FL
45194,US,5265,SFO,3469,MIA,3576,,0.0,757,Boeing 757,\N,CA,FL
45203,UA,5209,IAH,3550,MIA,3576,,0.0,319,Airbus A319,A319,TX,FL
45204,UA,5209,IAH,3550,MIA,3576,,0.0,320,Airbus A320,A320,TX,FL
45205,UA,5209,IAH,3550,MIA,3576,,0.0,73G,Boeing 737-700,B737,TX,FL
45206,AA,24,IAH,3550,MIA,3576,,0.0,738,Boeing 737-800,B738,TX,FL
45207,UA,5209,IAH,3550,MIA,3576,,0.0,738,Boeing 737-800,B738,TX,FL
45208,US,5265,IAH,3550,MIA,3576,,0.0,738,Boeing 737-800,B738,TX,FL
45209,UA,5209,IAH,3550,MIA,3576,,0.0,739,Boeing 737-900,B739,TX,FL
45210,DL,2009,JFK,3797,MIA,3576,,0.0,319,Airbus A319,A319,NY,FL
45211,AA,24,JFK,3797,MIA,3576,,0.0,763,Boeing 767-300,B763,NY,FL
45212,AA,24,JFK,3797,MIA,3576,,0.0,738,Boeing 737-800,B738,NY,FL
45213,DL,2009,JFK,3797,MIA,3576,,0.0,738,Boeing 737-800,B738,NY,FL
45214,US,5265,JFK,3797,MIA,3576,,0.0,738,Boeing 737-800,B738,NY,FL
45215,DL,2009,JFK,3797,MIA,3576,,0.0,73H,,,NY,FL
45216,AA,24,JFK,3797,MIA,3576,,0.0,757,Boeing 757,\N,NY,FL
45217,US,5265,JFK,3797,MIA,3576,,0.0,757,Boeing 757,\N,NY,FL
45218,DL,2009,JFK,3797,MIA,3576,,0.0,M88,McDonnell Douglas MD-88,MD88,NY,FL
45219,AA,24,TPA,3646,MIA,3576,,0.0,738,Boeing 737-800,B738,FL,FL
45220,US,5265,TPA,3646,MIA,3576,,0.0,738,Boeing 737-800,B738,FL,FL
45221,AA,24,TUL,3855,MIA,3576,,0.0,738,Boeing 737-800,B738,OK,FL
45222,US,5265,TUL,3855,MIA,3576,,0.0,738,Boeing 737-800,B738,OK,FL
45241,AA,24,ORF,3611,MIA,3576,Y,0.0,ER4,Embraer RJ145,E145,VA,FL
45242,US,5265,ORF,3611,MIA,3576,,0.0,ER4,Embraer RJ145,E145,VA,FL
45283,AA,24,MCO,3878,MIA,3576,,0.0,738,Boeing 737-800,B738,FL,FL
45284,US,5265,MCO,3878,MIA,3576,,0.0,738,Boeing 737-800,B738,FL,FL
45285,AA,24,MCO,3878,MIA,3576,,0.0,757,Boeing 757,\N,FL,FL
45286,US,5265,MCO,3878,MIA,3576,,0.0,757,Boeing 757,\N,FL,FL
45333,AA,24,BWI,3849,MIA,3576,,0.0,738,Boeing 737-800,B738,MD,FL
45334,US,5265,BWI,3849,MIA,3576,,0.0,738,Boeing 737-800,B738,MD,FL
45346,AA,24,LAS,3877,MIA,3576,,0.0,738,Boeing 737-800,B738,NV,FL
45347,US,5265,LAS,3877,MIA,3576,,0.0,738,Boeing 737-800,B738,NV,FL
45348,AA,24,LAS,3877,MIA,3576,,0.0,757,Boeing 757,\N,NV,FL
45365,AA,24,SEA,3577,MIA,3576,,0.0,757,Boeing 757,\N,WA,FL
45366,US,5265,SEA,3577,MIA,3576,,0.0,757,Boeing 757,\N,WA,FL
45434,AA,24,SJU,2890,MIA,3576,,0.0,738,Boeing 737-800,B738,PR,FL
45435,US,5265,SJU,2890,MIA,3576,,0.0,738,Boeing 737-800,B738,PR,FL
45436,AA,24,SJU,2890,MIA,3576,,0.0,757,Boeing 757,\N,PR,FL
45437,US,5265,SJU,2890,MIA,3576,,0.0,757,Boeing 757,\N,PR,FL
45468,AA,24,STT,2883,MIA,3576,,0.0,757,Boeing 757,\N,VI,FL
45469,BA,1355,STT,2883,MIA,3576,Y,0.0,757,Boeing 757,\N,VI,FL
45470,US,5265,STT,2883,MIA,3576,,0.0,757,Boeing 757,\N,VI,FL
45476,OR,1299,SFB,4167,MIA,3576,,0.0,763,Boeing 767-300,B763,FL,FL
45488,AA,24,EYW,3875,MIA,3576,Y,0.0,ERD,Embraer RJ140,E135,FL,FL
45489,US,5265,EYW,3875,MIA,3576,,0.0,ERD,Embraer RJ140,E135,FL,FL
45502,AA,24,STX,2884,MIA,3576,,0.0,738,Boeing 737-800,B738,VI,FL
45503,US,5265,STX,2884,MIA,3576,,0.0,738,Boeing 737-800,B738,VI,FL
45506,X7,1775,APF,4012,MIA,3576,,0.0,CNA,,,FL,FL
51686,DL,2009,ATL,3682,EWR,3494,,0.0,319,Airbus A319,A319,GA,NJ
51687,VS,5347,ATL,3682,EWR,3494,Y,0.0,319,Airbus A319,A319,GA,NJ
51688,UA,5209,ATL,3682,EWR,3494,Y,0.0,ERJ,,,GA,NJ
51689,AF,137,ATL,3682,EWR,3494,Y,0.0,717,Boeing 717,B712,GA,NJ
51690,AM,321,ATL,3682,EWR,3494,Y,0.0,717,Boeing 717,B712,GA,NJ
51691,AZ,596,ATL,3682,EWR,3494,Y,0.0,717,Boeing 717,B712,GA,NJ
51692,DL,2009,ATL,3682,EWR,3494,,0.0,717,Boeing 717,B712,GA,NJ
51693,KL,3090,ATL,3682,EWR,3494,Y,0.0,717,Boeing 717,B712,GA,NJ
51694,VS,5347,ATL,3682,EWR,3494,Y,0.0,717,Boeing 717,B712,GA,NJ
51695,UA,5209,GSP,4034,EWR,3494,Y,0.0,ERJ,,,SC,NJ
51696,UA,5209,MEM,3473,EWR,3494,Y,0.0,ERJ,,,TN,NJ
51697,AC,330,MSY,3861,EWR,3494,Y,0.0,319,Airbus A319,A319,LA,NJ
51698,UA,5209,MSY,3861,EWR,3494,,0.0,319,Airbus A319,A319,LA,NJ
51699,AC,330,MSY,3861,EWR,3494,Y,0.0,320,Airbus A320,A320,LA,NJ
51700,UA,5209,MSY,3861,EWR,3494,,0.0,320,Airbus A320,A320,LA,NJ
51701,AC,330,MSY,3861,EWR,3494,Y,0.0,738,Boeing 737-800,B738,LA,NJ
51702,LH,3320,MSY,3861,EWR,3494,Y,0.0,738,Boeing 737-800,B738,LA,NJ
51703,UA,5209,MSY,3861,EWR,3494,,0.0,738,Boeing 737-800,B738,LA,NJ
51704,FL,1316,MSY,3861,EWR,3494,Y,0.0,73W,,,LA,NJ
51705,WN,4547,MSY,3861,EWR,3494,,0.0,73W,,,LA,NJ
51706,AC,330,MSY,3861,EWR,3494,Y,0.0,ERJ,,,LA,NJ
51707,LH,3320,MSY,3861,EWR,3494,Y,0.0,ERJ,,,LA,NJ
51708,UA,5209,TYS,3676,EWR,3494,Y,0.0,ERJ,,,TN,NJ
51709,UA,5209,XNA,4356,EWR,3494,Y,0.0,ERJ,,,AR,NJ
51710,UA,5209,ALB,3864,EWR,3494,Y,0.0,DH4,De Havilland Canada DHC-8-400 Dash 8Q,DH8D,NY,NJ
51711,FL,1316,ALB,3864,EWR,3494,Y,0.0,73W,,,NY,NJ
51712,UA,5209,ALB,3864,EWR,3494,Y,0.0,ERJ,,,NY,NJ
51713,UA,5209,ALB,3864,EWR,3494,Y,0.0,DH2,De Havilland Canada DHC-8-200 Dash 8 / 8Q,DH8B,NY,NJ
51714,WN,4547,BNA,3690,EWR,3494,,0.0,73W,,,TN,NJ
51715,UA,5209,BNA,3690,EWR,3494,Y,0.0,ERJ,,,TN,NJ
51716,UA,5209,BOS,3448,EWR,3494,,0.0,319,Airbus A319,A319,MA,NJ
51717,UA,5209,BOS,3448,EWR,3494,,0.0,320,Airbus A320,A320,MA,NJ
51718,UA,5209,BOS,3448,EWR,3494,,0.0,73G,Boeing 737-700,B737,MA,NJ
51719,UA,5209,BOS,3448,EWR,3494,,0.0,738,Boeing 737-800,B738,MA,NJ
51720,B6,3029,BOS,3448,EWR,3494,,0.0,E90,Embraer 190,E190,MA,NJ
51721,UA,5209,BOS,3448,EWR,3494,,0.0,752,Boeing 757-200,B752,MA,NJ
51722,UA,5209,BOS,3448,EWR,3494,,0.0,739,Boeing 737-900,B739,MA,NJ
51723,UA,5209,BOS,3448,EWR,3494,,0.0,753,Boeing 757-300,B753,MA,NJ
51724,UA,5209,BTV,3711,EWR,3494,,0.0,DH4,De Havilland Canada DHC-8-400 Dash 8Q,DH8D,VT,NJ
51725,UA,5209,BUF,3820,EWR,3494,Y,0.0,DH4,De Havilland Canada DHC-8-400 Dash 8Q,DH8D,NY,NJ
51726,UA,5209,BUF,3820,EWR,3494,Y,0.0,DH3,De Havilland Canada DHC-8-300 Dash 8,DH8C,NY,NJ
51727,UA,5209,BUF,3820,EWR,3494,Y,0.0,ERJ,,,NY,NJ
51728,UA,5209,BUF,3820,EWR,3494,Y,0.0,DH2,De Havilland Canada DHC-8-200 Dash 8 / 8Q,DH8B,NY,NJ
51729,UA,5209,CHS,3806,EWR,3494,Y,0.0,ERJ,,,SC,NJ
51730,UA,5209,CLE,3486,EWR,3494,,0.0,319,Airbus A319,A319,OH,NJ
51731,UA,5209,CLE,3486,EWR,3494,,0.0,320,Airbus A320,A320,OH,NJ
51732,UA,5209,CLE,3486,EWR,3494,,0.0,73G,Boeing 737-700,B737,OH,NJ
51733,UA,5209,CLE,3486,EWR,3494,,0.0,738,Boeing 737-800,B738,OH,NJ
51734,UA,5209,CLT,3876,EWR,3494,Y,0.0,E70,Embraer 170,E170,NC,NJ
51735,AA,24,CLT,3876,EWR,3494,,0.0,319,Airbus A319,A319,NC,NJ
51736,US,5265,CLT,3876,EWR,3494,,0.0,319,Airbus A319,A319,NC,NJ
51737,AA,24,CLT,3876,EWR,3494,,0.0,320,Airbus A320,A320,NC,NJ
51738,US,5265,CLT,3876,EWR,3494,,0.0,320,Airbus A320,A320,NC,NJ
51739,AA,24,CLT,3876,EWR,3494,,0.0,737,Boeing 737,\N,NC,NJ
51740,US,5265,CLT,3876,EWR,3494,,0.0,734,Boeing 737-400,B734,NC,NJ
51741,AA,24,CLT,3876,EWR,3494,,0.0,321,Airbus A321,A321,NC,NJ
51742,US,5265,CLT,3876,EWR,3494,,0.0,321,Airbus A321,A321,NC,NJ
51743,UA,5209,CLT,3876,EWR,3494,Y,0.0,ERJ,,,NC,NJ
51744,UA,5209,CMH,3759,EWR,3494,Y,0.0,E70,Embraer 170,E170,OH,NJ
51745,UA,5209,CMH,3759,EWR,3494,Y,0.0,DH4,De Havilland Canada DHC-8-400 Dash 8Q,DH8D,OH,NJ
51746,UA,5209,CMH,3759,EWR,3494,Y,0.0,ERJ,,,OH,NJ
51747,DL,2009,CVG,3488,EWR,3494,Y,0.0,CRJ,,,OH,NJ
51748,UA,5209,CVG,3488,EWR,3494,Y,0.0,ERJ,,,OH,NJ
51749,UA,5209,DAY,3627,EWR,3494,Y,0.0,ERJ,,,OH,NJ
51750,UA,5209,DCA,3520,EWR,3494,Y,0.0,E70,Embraer 170,E170,DC,NJ
51751,UA,5209,DCA,3520,EWR,3494,Y,0.0,DH4,De Havilland Canada DHC-8-400 Dash 8Q,DH8D,DC,NJ
51752,UA,5209,DCA,3520,EWR,3494,Y,0.0,ERJ,,,DC,NJ
51753,UA,5209,DFW,3670,EWR,3494,,0.0,319,Airbus A319,A319,TX,NJ
51754,UA,5209,DFW,3670,EWR,3494,,0.0,73G,Boeing 737-700,B737,TX,NJ
51755,UA,5209,DFW,3670,EWR,3494,,0.0,738,Boeing 737-800,B738,TX,NJ
51756,AA,24,DFW,3670,EWR,3494,,0.0,M83,McDonnell Douglas MD-83,MD83,TX,NJ
51757,US,5265,DFW,3670,EWR,3494,,0.0,M83,McDonnell Douglas MD-83,MD83,TX,NJ
51758,AA,24,DFW,3670,EWR,3494,,0.0,M80,,,TX,NJ
51759,US,5265,DFW,3670,EWR,3494,,0.0,M80,,,TX,NJ
51760,UA,5209,DSM,3729,EWR,3494,Y,0.0,ERJ,,,IA,NJ
51761,UA,5209,DTW,3645,EWR,3494,Y,0.0,E70,Embraer 170,E170,MI,NJ
51762,DL,2009,DTW,3645,EWR,3494,,0.0,320,Airbus A320,A320,MI,NJ
51763,UA,5209,DTW,3645,EWR,3494,Y,0.0,ERJ,,,MI,NJ
51764,DL,2009,DTW,3645,EWR,3494,,0.0,717,Boeing 717,B712,MI,NJ
51765,UA,5209,GSO,4008,EWR,3494,Y,0.0,ERJ,,,NC,NJ
51766,UA,5209,IND,3585,EWR,3494,Y,0.0,E70,Embraer 170,E170,IN,NJ
51767,UA,5209,IND,3585,EWR,3494,Y,0.0,ERJ,,,IN,NJ
51768,UA,5209,JAX,3712,EWR,3494,Y,0.0,ERJ,,,FL,NJ
51769,UA,5209,LAX,3484,EWR,3494,,0.0,319,Airbus A319,A319,CA,NJ
51770,UA,5209,LAX,3484,EWR,3494,,0.0,320,Airbus A320,A320,CA,NJ
51771,VX,5331,LAX,3484,EWR,3494,,0.0,320,Airbus A320,A320,CA,NJ
51772,UA,5209,LAX,3484,EWR,3494,,0.0,738,Boeing 737-800,B738,CA,NJ
51773,UA,5209,LAX,3484,EWR,3494,,0.0,752,Boeing 757-200,B752,CA,NJ
51774,UA,5209,LAX,3484,EWR,3494,,0.0,739,Boeing 737-900,B739,CA,NJ
51775,UA,5209,LAX,3484,EWR,3494,,0.0,753,Boeing 757-300,B753,CA,NJ
51776,UA,5209,MCI,3458,EWR,3494,Y,0.0,E70,Embraer 170,E170,MO,NJ
51777,UA,5209,MCI,3458,EWR,3494,Y,0.0,ERJ,,,MO,NJ
51778,UA,5209,MHT,4011,EWR,3494,Y,0.0,DH3,De Havilland Canada DHC-8-300 Dash 8,DH8C,NH,NJ
51779,UA,5209,MHT,4011,EWR,3494,Y,0.0,ERJ,,,NH,NJ
51780,UA,5209,MHT,4011,EWR,3494,Y,0.0,DH2,De Havilland Canada DHC-8-200 Dash 8 / 8Q,DH8B,NH,NJ
51781,UA,5209,MKE,3717,EWR,3494,Y,0.0,ERJ,,,WI,NJ
51782,UA,5209,MSN,3459,EWR,3494,Y,0.0,ERJ,,,WI,NJ
51783,UA,5209,MYR,3515,EWR,3494,Y,0.0,DH4,De Havilland Canada DHC-8-400 Dash 8Q,DH8D,SC,NJ
